insert into cars (name, color, speed, type, model_id, created_at) values ('Suzuki', 'Goldenrod', 357, 'light', 150, '2016-03-20');
insert into cars (name, color, speed, type, model_id, created_at) values ('Pontiac', 'Pink', 141, 'heavy', 123, '2013-07-12');
insert into cars (name, color, speed, type, model_id, created_at) values ('Volvo', 'Maroon', 346, 'light', 153, '2020-10-26');
insert into cars (name, color, speed, type, model_id, created_at) values ('BMW', 'Puce', 178, 'light', 92, '2023-06-07');
insert into cars (name, color, speed, type, model_id, created_at) values ('Ford', 'Blue', 383, 'heavy', 89, '2012-03-07');
insert into cars (name, color, speed, type, model_id, created_at) values ('Lincoln', 'Khaki', 160, 'heavy', 15, '2019-05-25');
insert into cars (name, color, speed, type, model_id, created_at) values ('Audi', 'Pink', 158, 'light', 105, '2013-04-01');
insert into cars (name, color, speed, type, model_id, created_at) values ('Chevrolet', 'Green', 273, 'light', 60, '2013-09-06');
insert into cars (name, color, speed, type, model_id, created_at) values ('Porsche', 'Goldenrod', 365, 'light', 83, '2015-03-07');
insert into cars (name, color, speed, type, model_id, created_at) values ('Mazda', 'Fuscia', 342, 'light', 37, '2019-11-12');
insert into cars (name, color, speed, type, model_id, created_at) values ('BMW', 'Red', 145, 'heavy', 3, '2018-07-14');
insert into cars (name, color, speed, type, model_id, created_at) values ('Chevrolet', 'Khaki', 270, 'heavy', 78, '2021-07-06');
insert into cars (name, color, speed, type, model_id, created_at) values ('Mazda', 'Goldenrod', 299, 'heavy', 104, '2023-11-16');
insert into cars (name, color, speed, type, model_id, created_at) values ('Saab', 'Purple', 155, 'heavy', 155, '2017-03-06');
insert into cars (name, color, speed, type, model_id, created_at) values ('GMC', 'Goldenrod', 261, 'heavy', 150, '2017-02-22');
insert into cars (name, color, speed, type, model_id, created_at) values ('GMC', 'Teal', 384, 'heavy', 54, '2018-03-06');
insert into cars (name, color, speed, type, model_id, created_at) values ('Mazda', 'Aquamarine', 170, 'light', 38, '2013-03-15');
insert into cars (name, color, speed, type, model_id, created_at) values ('Lincoln', 'Fuscia', 214, 'light', 156, '2021-06-20');
insert into cars (name, color, speed, type, model_id, created_at) values ('Mercury', 'Turquoise', 227, 'heavy', 44, '2022-01-26');
insert into cars (name, color, speed, type, model_id, created_at) values ('GMC', 'Violet', 197, 'light', 163, '2023-03-21');
insert into cars (name, color, speed, type, model_id, created_at) values ('Honda', 'Crimson', 376, 'heavy', 15, '2012-02-06');
insert into cars (name, color, speed, type, model_id, created_at) values ('Pontiac', 'Goldenrod', 205, 'heavy', 29, '2010-08-01');
insert into cars (name, color, speed, type, model_id, created_at) values ('Jeep', 'Indigo', 381, 'light', 65, '2013-03-18');
insert into cars (name, color, speed, type, model_id, created_at) values ('Chrysler', 'Mauv', 231, 'light', 138, '2017-10-15');
insert into cars (name, color, speed, type, model_id, created_at) values ('Pontiac', 'Green', 407, 'light', 7, '2021-11-14');
insert into cars (name, color, speed, type, model_id, created_at) values ('Toyota', 'Crimson', 234, 'heavy', 28, '2013-05-20');
insert into cars (name, color, speed, type, model_id, created_at) values ('Subaru', 'Violet', 262, 'heavy', 85, '2023-04-06');
insert into cars (name, color, speed, type, model_id, created_at) values ('Lamborghini', 'Purple', 146, 'light', 65, '2016-11-29');
insert into cars (name, color, speed, type, model_id, created_at) values ('Chevrolet', 'Orange', 177, 'light', 99, '2016-02-15');
insert into cars (name, color, speed, type, model_id, created_at) values ('Toyota', 'Khaki', 309, 'light', 7, '2011-01-28');
insert into cars (name, color, speed, type, model_id, created_at) values ('Mazda', 'Crimson', 246, 'light', 128, '2022-01-20');
insert into cars (name, color, speed, type, model_id, created_at) values ('Acura', 'Puce', 330, 'light', 37, '2022-09-22');
insert into cars (name, color, speed, type, model_id, created_at) values ('Kia', 'Maroon', 182, 'light', 127, '2012-09-14');
insert into cars (name, color, speed, type, model_id, created_at) values ('Honda', 'Indigo', 147, 'light', 68, '2012-06-05');
insert into cars (name, color, speed, type, model_id, created_at) values ('GMC', 'Orange', 153, 'light', 156, '2020-05-05');
insert into cars (name, color, speed, type, model_id, created_at) values ('Dodge', 'Pink', 337, 'light', 30, '2015-07-06');
insert into cars (name, color, speed, type, model_id, created_at) values ('Mazda', 'Red', 375, 'heavy', 102, '2016-07-06');
insert into cars (name, color, speed, type, model_id, created_at) values ('Cadillac', 'Khaki', 330, 'heavy', 110, '2011-02-22');
insert into cars (name, color, speed, type, model_id, created_at) values ('Hyundai', 'Turquoise', 161, 'heavy', 115, '2021-08-19');
insert into cars (name, color, speed, type, model_id, created_at) values ('Mazda', 'Purple', 312, 'light', 75, '2015-11-15');
insert into cars (name, color, speed, type, model_id, created_at) values ('Dodge', 'Purple', 180, 'heavy', 135, '2022-09-29');
insert into cars (name, color, speed, type, model_id, created_at) values ('Saab', 'Green', 251, 'heavy', 25, '2015-09-14');
insert into cars (name, color, speed, type, model_id, created_at) values ('Maserati', 'Violet', 223, 'light', 46, '2011-11-10');
insert into cars (name, color, speed, type, model_id, created_at) values ('Isuzu', 'Blue', 313, 'light', 61, '2023-06-27');
insert into cars (name, color, speed, type, model_id, created_at) values ('Kia', 'Indigo', 334, 'light', 125, '2017-04-15');
insert into cars (name, color, speed, type, model_id, created_at) values ('Plymouth', 'Green', 296, 'heavy', 77, '2013-03-07');
insert into cars (name, color, speed, type, model_id, created_at) values ('Kia', 'Indigo', 400, 'heavy', 104, '2013-08-19');
insert into cars (name, color, speed, type, model_id, created_at) values ('Mercedes-Benz', 'Indigo', 252, 'light', 154, '2020-09-25');
insert into cars (name, color, speed, type, model_id, created_at) values ('Honda', 'Teal', 370, 'heavy', 77, '2019-10-24');
insert into cars (name, color, speed, type, model_id, created_at) values ('Lexus', 'Violet', 382, 'heavy', 109, '2018-05-14');
insert into cars (name, color, speed, type, model_id, created_at) values ('Mazda', 'Green', 323, 'heavy', 7, '2019-02-23');
insert into cars (name, color, speed, type, model_id, created_at) values ('Ford', 'Teal', 354, 'light', 145, '2019-02-28');
insert into cars (name, color, speed, type, model_id, created_at) values ('Dodge', 'Crimson', 399, 'light', 133, '2023-09-22');
insert into cars (name, color, speed, type, model_id, created_at) values ('Buick', 'Violet', 395, 'heavy', 139, '2014-02-08');
insert into cars (name, color, speed, type, model_id, created_at) values ('Infiniti', 'Pink', 246, 'light', 148, '2022-06-13');
insert into cars (name, color, speed, type, model_id, created_at) values ('Volkswagen', 'Purple', 173, 'light', 89, '2015-08-25');
insert into cars (name, color, speed, type, model_id, created_at) values ('Volkswagen', 'Goldenrod', 396, 'light', 15, '2023-01-14');
insert into cars (name, color, speed, type, model_id, created_at) values ('Bentley', 'Khaki', 207, 'heavy', 65, '2019-04-27');
insert into cars (name, color, speed, type, model_id, created_at) values ('Kia', 'Aquamarine', 332, 'light', 163, '2014-10-01');
insert into cars (name, color, speed, type, model_id, created_at) values ('Mercury', 'Violet', 260, 'heavy', 81, '2018-11-12');
insert into cars (name, color, speed, type, model_id, created_at) values ('Lexus', 'Orange', 341, 'light', 91, '2011-10-22');
insert into cars (name, color, speed, type, model_id, created_at) values ('Subaru', 'Orange', 269, 'heavy', 85, '2017-02-20');
insert into cars (name, color, speed, type, model_id, created_at) values ('Maybach', 'Teal', 356, 'heavy', 150, '2010-10-13');
insert into cars (name, color, speed, type, model_id, created_at) values ('Porsche', 'Teal', 302, 'heavy', 129, '2010-08-22');
insert into cars (name, color, speed, type, model_id, created_at) values ('Chevrolet', 'Aquamarine', 358, 'heavy', 148, '2013-12-28');
insert into cars (name, color, speed, type, model_id, created_at) values ('Chrysler', 'Mauv', 401, 'heavy', 16, '2023-01-14');
insert into cars (name, color, speed, type, model_id, created_at) values ('Jeep', 'Turquoise', 292, 'heavy', 50, '2012-08-10');
insert into cars (name, color, speed, type, model_id, created_at) values ('Volvo', 'Pink', 362, 'light', 7, '2015-05-07');
insert into cars (name, color, speed, type, model_id, created_at) values ('Chevrolet', 'Turquoise', 394, 'light', 98, '2018-08-27');
insert into cars (name, color, speed, type, model_id, created_at) values ('Audi', 'Mauv', 193, 'light', 6, '2020-07-10');
insert into cars (name, color, speed, type, model_id, created_at) values ('Cadillac', 'Indigo', 198, 'light', 99, '2023-04-20');
insert into cars (name, color, speed, type, model_id, created_at) values ('Lamborghini', 'Orange', 199, 'light', 19, '2021-07-04');
insert into cars (name, color, speed, type, model_id, created_at) values ('Subaru', 'Khaki', 263, 'heavy', 1, '2017-02-01');
insert into cars (name, color, speed, type, model_id, created_at) values ('Ford', 'Blue', 293, 'light', 2, '2024-01-28');
insert into cars (name, color, speed, type, model_id, created_at) values ('BMW', 'Yellow', 340, 'heavy', 24, '2023-01-05');
insert into cars (name, color, speed, type, model_id, created_at) values ('Chevrolet', 'Crimson', 235, 'heavy', 92, '2016-12-08');
insert into cars (name, color, speed, type, model_id, created_at) values ('Pontiac', 'Turquoise', 149, 'heavy', 87, '2020-11-13');
insert into cars (name, color, speed, type, model_id, created_at) values ('Volkswagen', 'Yellow', 259, 'light', 39, '2019-09-10');
insert into cars (name, color, speed, type, model_id, created_at) values ('Volkswagen', 'Pink', 283, 'light', 128, '2020-02-23');
insert into cars (name, color, speed, type, model_id, created_at) values ('Lotus', 'Aquamarine', 377, 'heavy', 17, '2022-11-24');
insert into cars (name, color, speed, type, model_id, created_at) values ('Mercedes-Benz', 'Teal', 238, 'light', 2, '2012-05-19');
insert into cars (name, color, speed, type, model_id, created_at) values ('Chevrolet', 'Maroon', 177, 'heavy', 96, '2018-01-02');
insert into cars (name, color, speed, type, model_id, created_at) values ('BMW', 'Aquamarine', 297, 'heavy', 120, '2011-05-13');
insert into cars (name, color, speed, type, model_id, created_at) values ('Saab', 'Turquoise', 402, 'light', 14, '2011-02-04');
insert into cars (name, color, speed, type, model_id, created_at) values ('Lincoln', 'Fuscia', 218, 'light', 18, '2014-07-05');
insert into cars (name, color, speed, type, model_id, created_at) values ('Toyota', 'Pink', 147, 'light', 131, '2023-12-22');
insert into cars (name, color, speed, type, model_id, created_at) values ('Buick', 'Turquoise', 328, 'heavy', 37, '2018-05-04');
insert into cars (name, color, speed, type, model_id, created_at) values ('BMW', 'Orange', 332, 'heavy', 22, '2023-12-13');
insert into cars (name, color, speed, type, model_id, created_at) values ('Mercury', 'Blue', 230, 'light', 24, '2013-07-01');
insert into cars (name, color, speed, type, model_id, created_at) values ('BMW', 'Maroon', 247, 'heavy', 164, '2019-11-02');
insert into cars (name, color, speed, type, model_id, created_at) values ('Toyota', 'Turquoise', 296, 'light', 23, '2017-08-14');
insert into cars (name, color, speed, type, model_id, created_at) values ('Audi', 'Khaki', 248, 'heavy', 5, '2018-09-19');
insert into cars (name, color, speed, type, model_id, created_at) values ('Bentley', 'Red', 271, 'heavy', 34, '2012-04-24');
insert into cars (name, color, speed, type, model_id, created_at) values ('Porsche', 'Teal', 327, 'heavy', 59, '2023-05-31');
insert into cars (name, color, speed, type, model_id, created_at) values ('Ford', 'Goldenrod', 392, 'light', 35, '2020-10-14');
insert into cars (name, color, speed, type, model_id, created_at) values ('Mercedes-Benz', 'Violet', 408, 'light', 112, '2020-01-01');
insert into cars (name, color, speed, type, model_id, created_at) values ('Mercedes-Benz', 'Maroon', 265, 'heavy', 38, '2021-04-12');
insert into cars (name, color, speed, type, model_id, created_at) values ('Dodge', 'Red', 343, 'light', 20, '2012-09-07');
insert into cars (name, color, speed, type, model_id, created_at) values ('Lincoln', 'Turquoise', 214, 'light', 41, '2018-06-02');
insert into cars (name, color, speed, type, model_id, created_at) values ('Dodge', 'Aquamarine', 239, 'heavy', 113, '2022-10-23');
insert into cars (name, color, speed, type, model_id, created_at) values ('Dodge', 'Mauv', 367, 'heavy', 8, '2016-09-27');
insert into cars (name, color, speed, type, model_id, created_at) values ('Nissan', 'Teal', 381, 'light', 135, '2015-03-27');
insert into cars (name, color, speed, type, model_id, created_at) values ('Hyundai', 'Green', 212, 'light', 94, '2013-01-27');
insert into cars (name, color, speed, type, model_id, created_at) values ('GMC', 'Crimson', 193, 'heavy', 56, '2022-05-03');
insert into cars (name, color, speed, type, model_id, created_at) values ('Toyota', 'Red', 245, 'light', 83, '2017-01-10');
insert into cars (name, color, speed, type, model_id, created_at) values ('Land Rover', 'Orange', 263, 'heavy', 61, '2022-09-01');
insert into cars (name, color, speed, type, model_id, created_at) values ('Mercedes-Benz', 'Turquoise', 291, 'heavy', 52, '2024-02-20');
insert into cars (name, color, speed, type, model_id, created_at) values ('Cadillac', 'Crimson', 231, 'heavy', 132, '2013-01-08');
insert into cars (name, color, speed, type, model_id, created_at) values ('Isuzu', 'Violet', 260, 'light', 165, '2012-03-22');
insert into cars (name, color, speed, type, model_id, created_at) values ('Cadillac', 'Yellow', 293, 'heavy', 154, '2018-09-11');
insert into cars (name, color, speed, type, model_id, created_at) values ('Ford', 'Orange', 280, 'heavy', 17, '2021-04-23');
insert into cars (name, color, speed, type, model_id, created_at) values ('Lexus', 'Orange', 178, 'heavy', 95, '2021-11-18');
insert into cars (name, color, speed, type, model_id, created_at) values ('Jaguar', 'Yellow', 214, 'light', 18, '2018-11-17');
insert into cars (name, color, speed, type, model_id, created_at) values ('Toyota', 'Orange', 200, 'light', 107, '2016-08-05');
insert into cars (name, color, speed, type, model_id, created_at) values ('Lexus', 'Yellow', 348, 'heavy', 34, '2012-10-23');
insert into cars (name, color, speed, type, model_id, created_at) values ('Smart', 'Fuscia', 170, 'light', 51, '2016-07-11');
insert into cars (name, color, speed, type, model_id, created_at) values ('GMC', 'Crimson', 175, 'light', 25, '2018-05-31');
insert into cars (name, color, speed, type, model_id, created_at) values ('Hummer', 'Mauv', 406, 'heavy', 32, '2013-08-21');
insert into cars (name, color, speed, type, model_id, created_at) values ('Nissan', 'Red', 180, 'light', 114, '2018-06-17');
insert into cars (name, color, speed, type, model_id, created_at) values ('Audi', 'Puce', 264, 'light', 148, '2017-06-14');
insert into cars (name, color, speed, type, model_id, created_at) values ('Honda', 'Yellow', 360, 'heavy', 16, '2024-02-17');
insert into cars (name, color, speed, type, model_id, created_at) values ('Mazda', 'Yellow', 376, 'heavy', 153, '2013-11-30');
insert into cars (name, color, speed, type, model_id, created_at) values ('Chevrolet', 'Turquoise', 384, 'light', 129, '2016-03-09');
insert into cars (name, color, speed, type, model_id, created_at) values ('Mercedes-Benz', 'Indigo', 172, 'light', 38, '2013-04-05');
insert into cars (name, color, speed, type, model_id, created_at) values ('Ford', 'Indigo', 252, 'heavy', 44, '2018-01-20');
insert into cars (name, color, speed, type, model_id, created_at) values ('BMW', 'Green', 157, 'heavy', 43, '2022-12-01');
insert into cars (name, color, speed, type, model_id, created_at) values ('Infiniti', 'Yellow', 199, 'heavy', 37, '2022-02-07');
insert into cars (name, color, speed, type, model_id, created_at) values ('Lincoln', 'Khaki', 384, 'heavy', 78, '2023-10-24');
insert into cars (name, color, speed, type, model_id, created_at) values ('Jaguar', 'Teal', 392, 'light', 41, '2020-03-08');
insert into cars (name, color, speed, type, model_id, created_at) values ('Ford', 'Mauv', 215, 'light', 127, '2016-08-28');
insert into cars (name, color, speed, type, model_id, created_at) values ('Dodge', 'Indigo', 200, 'heavy', 76, '2022-08-12');
insert into cars (name, color, speed, type, model_id, created_at) values ('Chevrolet', 'Maroon', 165, 'heavy', 32, '2016-01-18');
insert into cars (name, color, speed, type, model_id, created_at) values ('GMC', 'Teal', 312, 'light', 11, '2015-05-21');
insert into cars (name, color, speed, type, model_id, created_at) values ('Honda', 'Orange', 284, 'light', 28, '2016-01-12');
insert into cars (name, color, speed, type, model_id, created_at) values ('Dodge', 'Khaki', 153, 'heavy', 109, '2013-04-17');
insert into cars (name, color, speed, type, model_id, created_at) values ('Chevrolet', 'Indigo', 181, 'heavy', 103, '2019-03-18');
insert into cars (name, color, speed, type, model_id, created_at) values ('Ford', 'Turquoise', 312, 'heavy', 161, '2022-11-19');
insert into cars (name, color, speed, type, model_id, created_at) values ('Volvo', 'Teal', 331, 'heavy', 11, '2017-08-23');
insert into cars (name, color, speed, type, model_id, created_at) values ('Mercedes-Benz', 'Green', 230, 'light', 165, '2022-01-06');
insert into cars (name, color, speed, type, model_id, created_at) values ('Isuzu', 'Aquamarine', 289, 'heavy', 63, '2022-04-08');
insert into cars (name, color, speed, type, model_id, created_at) values ('Chevrolet', 'Mauv', 141, 'heavy', 122, '2022-05-11');
insert into cars (name, color, speed, type, model_id, created_at) values ('Lincoln', 'Teal', 324, 'light', 93, '2015-11-22');
insert into cars (name, color, speed, type, model_id, created_at) values ('Chevrolet', 'Goldenrod', 178, 'heavy', 27, '2022-09-07');
insert into cars (name, color, speed, type, model_id, created_at) values ('Hyundai', 'Orange', 305, 'light', 108, '2015-03-15');
insert into cars (name, color, speed, type, model_id, created_at) values ('Chevrolet', 'Pink', 341, 'light', 18, '2018-02-14');
insert into cars (name, color, speed, type, model_id, created_at) values ('Audi', 'Crimson', 293, 'light', 94, '2016-01-24');
insert into cars (name, color, speed, type, model_id, created_at) values ('Chrysler', 'Puce', 241, 'heavy', 86, '2023-05-18');
insert into cars (name, color, speed, type, model_id, created_at) values ('Saturn', 'Crimson', 266, 'heavy', 77, '2017-04-11');
insert into cars (name, color, speed, type, model_id, created_at) values ('Lincoln', 'Red', 217, 'light', 159, '2013-08-03');
insert into cars (name, color, speed, type, model_id, created_at) values ('Ford', 'Red', 142, 'heavy', 110, '2011-01-02');
insert into cars (name, color, speed, type, model_id, created_at) values ('Bentley', 'Violet', 195, 'heavy', 4, '2021-02-19');
insert into cars (name, color, speed, type, model_id, created_at) values ('Saab', 'Blue', 340, 'heavy', 165, '2018-03-29');
insert into cars (name, color, speed, type, model_id, created_at) values ('Lexus', 'Fuscia', 250, 'light', 24, '2022-03-11');
insert into cars (name, color, speed, type, model_id, created_at) values ('Ford', 'Khaki', 263, 'heavy', 42, '2015-01-09');
insert into cars (name, color, speed, type, model_id, created_at) values ('Mercury', 'Indigo', 187, 'heavy', 7, '2011-04-23');
insert into cars (name, color, speed, type, model_id, created_at) values ('Kia', 'Violet', 316, 'heavy', 15, '2024-03-19');
insert into cars (name, color, speed, type, model_id, created_at) values ('Oldsmobile', 'Goldenrod', 332, 'heavy', 129, '2023-02-25');
insert into cars (name, color, speed, type, model_id, created_at) values ('Mazda', 'Indigo', 363, 'light', 114, '2022-06-18');
insert into cars (name, color, speed, type, model_id, created_at) values ('Chevrolet', 'Blue', 278, 'light', 27, '2022-07-18');
insert into cars (name, color, speed, type, model_id, created_at) values ('Saab', 'Purple', 376, 'heavy', 135, '2013-03-28');
insert into cars (name, color, speed, type, model_id, created_at) values ('Mitsubishi', 'Crimson', 304, 'light', 135, '2013-12-30');
insert into cars (name, color, speed, type, model_id, created_at) values ('Volvo', 'Indigo', 218, 'heavy', 51, '2018-03-26');
insert into cars (name, color, speed, type, model_id, created_at) values ('Nissan', 'Puce', 405, 'light', 74, '2016-04-11');
insert into cars (name, color, speed, type, model_id, created_at) values ('Ford', 'Aquamarine', 319, 'heavy', 100, '2024-01-08');
insert into cars (name, color, speed, type, model_id, created_at) values ('Chevrolet', 'Crimson', 202, 'light', 67, '2014-02-10');
insert into cars (name, color, speed, type, model_id, created_at) values ('Cadillac', 'Red', 346, 'heavy', 132, '2016-07-18');
insert into cars (name, color, speed, type, model_id, created_at) values ('Plymouth', 'Violet', 252, 'light', 18, '2012-05-12');
insert into cars (name, color, speed, type, model_id, created_at) values ('Mercedes-Benz', 'Aquamarine', 396, 'light', 36, '2015-03-21');
insert into cars (name, color, speed, type, model_id, created_at) values ('Nissan', 'Crimson', 314, 'heavy', 65, '2022-12-22');
insert into cars (name, color, speed, type, model_id, created_at) values ('Chevrolet', 'Teal', 403, 'heavy', 77, '2012-09-11');
insert into cars (name, color, speed, type, model_id, created_at) values ('Isuzu', 'Purple', 142, 'heavy', 73, '2018-07-25');
insert into cars (name, color, speed, type, model_id, created_at) values ('Chevrolet', 'Khaki', 361, 'heavy', 139, '2017-06-01');
insert into cars (name, color, speed, type, model_id, created_at) values ('Lexus', 'Khaki', 335, 'heavy', 91, '2021-10-22');
insert into cars (name, color, speed, type, model_id, created_at) values ('Subaru', 'Purple', 257, 'light', 8, '2012-07-20');
insert into cars (name, color, speed, type, model_id, created_at) values ('Chevrolet', 'Pink', 247, 'light', 105, '2022-04-19');
insert into cars (name, color, speed, type, model_id, created_at) values ('Nissan', 'Green', 356, 'light', 18, '2020-11-20');
insert into cars (name, color, speed, type, model_id, created_at) values ('Mitsubishi', 'Green', 241, 'heavy', 44, '2014-09-24');
insert into cars (name, color, speed, type, model_id, created_at) values ('Maserati', 'Violet', 152, 'heavy', 57, '2012-03-03');
insert into cars (name, color, speed, type, model_id, created_at) values ('Ford', 'Green', 318, 'light', 119, '2020-11-15');
insert into cars (name, color, speed, type, model_id, created_at) values ('Dodge', 'Pink', 370, 'heavy', 91, '2019-11-10');
insert into cars (name, color, speed, type, model_id, created_at) values ('Subaru', 'Aquamarine', 178, 'light', 3, '2012-07-17');
insert into cars (name, color, speed, type, model_id, created_at) values ('Jaguar', 'Pink', 343, 'light', 104, '2018-11-28');
insert into cars (name, color, speed, type, model_id, created_at) values ('Acura', 'Orange', 201, 'heavy', 37, '2016-05-15');
insert into cars (name, color, speed, type, model_id, created_at) values ('GMC', 'Blue', 273, 'light', 37, '2023-11-04');
insert into cars (name, color, speed, type, model_id, created_at) values ('Chevrolet', 'Blue', 209, 'heavy', 42, '2014-01-05');
insert into cars (name, color, speed, type, model_id, created_at) values ('GMC', 'Blue', 213, 'heavy', 6, '2021-08-10');
insert into cars (name, color, speed, type, model_id, created_at) values ('Nissan', 'Aquamarine', 189, 'light', 61, '2020-07-19');
insert into cars (name, color, speed, type, model_id, created_at) values ('Ford', 'Violet', 379, 'light', 64, '2019-06-08');
insert into cars (name, color, speed, type, model_id, created_at) values ('Land Rover', 'Turquoise', 218, 'heavy', 101, '2010-09-30');
insert into cars (name, color, speed, type, model_id, created_at) values ('Chevrolet', 'Puce', 197, 'light', 25, '2013-02-28');
insert into cars (name, color, speed, type, model_id, created_at) values ('Porsche', 'Turquoise', 391, 'light', 132, '2012-06-19');
insert into cars (name, color, speed, type, model_id, created_at) values ('Land Rover', 'Maroon', 292, 'heavy', 135, '2016-08-18');
insert into cars (name, color, speed, type, model_id, created_at) values ('Dodge', 'Indigo', 291, 'heavy', 34, '2018-01-14');
insert into cars (name, color, speed, type, model_id, created_at) values ('Saturn', 'Indigo', 210, 'heavy', 105, '2023-03-09');
insert into cars (name, color, speed, type, model_id, created_at) values ('Lincoln', 'Violet', 211, 'light', 96, '2016-04-11');
insert into cars (name, color, speed, type, model_id, created_at) values ('Pontiac', 'Orange', 190, 'heavy', 66, '2014-02-17');
insert into cars (name, color, speed, type, model_id, created_at) values ('Honda', 'Maroon', 383, 'heavy', 109, '2011-12-02');
insert into cars (name, color, speed, type, model_id, created_at) values ('MINI', 'Crimson', 256, 'light', 24, '2017-07-30');
insert into cars (name, color, speed, type, model_id, created_at) values ('Buick', 'Green', 340, 'heavy', 89, '2022-09-21');
insert into cars (name, color, speed, type, model_id, created_at) values ('Ford', 'Orange', 390, 'heavy', 12, '2010-05-23');
insert into cars (name, color, speed, type, model_id, created_at) values ('Ford', 'Blue', 232, 'light', 123, '2022-11-12');
insert into cars (name, color, speed, type, model_id, created_at) values ('Saturn', 'Goldenrod', 378, 'heavy', 159, '2018-05-27');
insert into cars (name, color, speed, type, model_id, created_at) values ('GMC', 'Teal', 405, 'light', 111, '2018-03-24');
insert into cars (name, color, speed, type, model_id, created_at) values ('Ford', 'Purple', 325, 'heavy', 151, '2020-10-20');
insert into cars (name, color, speed, type, model_id, created_at) values ('Nissan', 'Pink', 375, 'light', 72, '2023-12-14');
insert into cars (name, color, speed, type, model_id, created_at) values ('Honda', 'Red', 297, 'heavy', 18, '2024-02-04');
insert into cars (name, color, speed, type, model_id, created_at) values ('Honda', 'Orange', 400, 'heavy', 138, '2014-08-08');
insert into cars (name, color, speed, type, model_id, created_at) values ('Lincoln', 'Purple', 225, 'heavy', 74, '2016-12-16');
insert into cars (name, color, speed, type, model_id, created_at) values ('Lexus', 'Blue', 144, 'light', 11, '2021-12-08');
insert into cars (name, color, speed, type, model_id, created_at) values ('Ford', 'Pink', 151, 'light', 113, '2021-11-08');
insert into cars (name, color, speed, type, model_id, created_at) values ('Mazda', 'Red', 295, 'heavy', 119, '2017-01-30');
insert into cars (name, color, speed, type, model_id, created_at) values ('Mazda', 'Orange', 334, 'heavy', 32, '2020-05-31');
insert into cars (name, color, speed, type, model_id, created_at) values ('Ford', 'Aquamarine', 361, 'light', 41, '2016-11-21');
insert into cars (name, color, speed, type, model_id, created_at) values ('Mitsubishi', 'Crimson', 142, 'heavy', 98, '2022-12-25');
insert into cars (name, color, speed, type, model_id, created_at) values ('Volkswagen', 'Indigo', 177, 'heavy', 56, '2016-04-27');
insert into cars (name, color, speed, type, model_id, created_at) values ('Lincoln', 'Teal', 145, 'light', 106, '2016-12-04');
insert into cars (name, color, speed, type, model_id, created_at) values ('Buick', 'Khaki', 239, 'light', 106, '2011-04-10');
insert into cars (name, color, speed, type, model_id, created_at) values ('Subaru', 'Maroon', 171, 'heavy', 36, '2024-02-26');
insert into cars (name, color, speed, type, model_id, created_at) values ('Acura', 'Yellow', 287, 'light', 53, '2016-12-13');
insert into cars (name, color, speed, type, model_id, created_at) values ('GMC', 'Fuscia', 394, 'heavy', 110, '2016-04-08');
insert into cars (name, color, speed, type, model_id, created_at) values ('Infiniti', 'Green', 180, 'light', 106, '2013-03-02');
insert into cars (name, color, speed, type, model_id, created_at) values ('Lexus', 'Indigo', 351, 'light', 34, '2015-07-03');
insert into cars (name, color, speed, type, model_id, created_at) values ('Nissan', 'Red', 243, 'light', 35, '2016-04-20');
insert into cars (name, color, speed, type, model_id, created_at) values ('Lexus', 'Mauv', 297, 'light', 149, '2012-11-21');
insert into cars (name, color, speed, type, model_id, created_at) values ('Subaru', 'Crimson', 182, 'heavy', 147, '2020-08-31');
insert into cars (name, color, speed, type, model_id, created_at) values ('Chevrolet', 'Yellow', 203, 'light', 71, '2023-04-27');
insert into cars (name, color, speed, type, model_id, created_at) values ('Isuzu', 'Crimson', 206, 'heavy', 81, '2016-05-17');
insert into cars (name, color, speed, type, model_id, created_at) values ('Toyota', 'Fuscia', 256, 'light', 123, '2020-11-16');
insert into cars (name, color, speed, type, model_id, created_at) values ('Mitsubishi', 'Teal', 351, 'heavy', 70, '2012-04-08');
insert into cars (name, color, speed, type, model_id, created_at) values ('Saab', 'Crimson', 307, 'heavy', 116, '2014-02-04');
insert into cars (name, color, speed, type, model_id, created_at) values ('Bentley', 'Aquamarine', 226, 'light', 95, '2024-04-12');
insert into cars (name, color, speed, type, model_id, created_at) values ('Land Rover', 'Fuscia', 404, 'heavy', 163, '2011-01-07');
insert into cars (name, color, speed, type, model_id, created_at) values ('Acura', 'Teal', 380, 'heavy', 69, '2020-01-05');
insert into cars (name, color, speed, type, model_id, created_at) values ('Jaguar', 'Red', 367, 'heavy', 111, '2022-12-14');
insert into cars (name, color, speed, type, model_id, created_at) values ('BMW', 'Pink', 159, 'heavy', 116, '2021-06-04');
insert into cars (name, color, speed, type, model_id, created_at) values ('Ford', 'Indigo', 320, 'heavy', 52, '2019-08-16');
insert into cars (name, color, speed, type, model_id, created_at) values ('Chevrolet', 'Pink', 272, 'heavy', 14, '2023-05-11');
insert into cars (name, color, speed, type, model_id, created_at) values ('Chevrolet', 'Turquoise', 214, 'light', 76, '2020-03-30');
insert into cars (name, color, speed, type, model_id, created_at) values ('Saab', 'Pink', 322, 'heavy', 150, '2017-12-12');
insert into cars (name, color, speed, type, model_id, created_at) values ('Mercury', 'Goldenrod', 201, 'light', 15, '2023-04-21');
